instance_file ../instances/set_1/N_1000/Correia_Random_4_3_10_5.txt
config set1_3types_linear
mode vanilla
run 6
seed 47
start_time 2026-04-29 08:06:23
iteration_limit 200
destroy_percent 20
status FEASIBLE
runtime 8.921306
objective 76600.000000
total_bin_cost 76600
total_excess 0
total_conflicts 0

solution
bin 0 type 0 capacity 100 cost 100 items 60 load 100
bin 1 type 2 capacity 150 cost 150 items 428 715 load 149
bin 2 type 2 capacity 150 cost 150 items 361 174 load 146
bin 3 type 2 capacity 150 cost 150 items 725 978 load 149
bin 4 type 2 capacity 150 cost 150 items 103 97 load 149
bin 5 type 2 capacity 150 cost 150 items 203 124 load 150
bin 6 type 2 capacity 150 cost 150 items 240 984 load 150
bin 7 type 2 capacity 150 cost 150 items 386 662 load 150
bin 8 type 2 capacity 150 cost 150 items 601 628 load 148
bin 9 type 2 capacity 150 cost 150 items 631 109 load 149
bin 10 type 0 capacity 100 cost 100 items 868 load 98
bin 11 type 2 capacity 150 cost 150 items 141 961 load 150
bin 12 type 2 capacity 150 cost 150 items 409 342 load 150
bin 13 type 0 capacity 100 cost 100 items 555 load 97
bin 14 type 2 capacity 150 cost 150 items 683 606 load 150
bin 15 type 0 capacity 100 cost 100 items 33 load 96
bin 16 type 2 capacity 150 cost 150 items 305 364 load 150
bin 17 type 2 capacity 150 cost 150 items 304 583 load 150
bin 18 type 2 capacity 150 cost 150 items 513 769 load 150
bin 19 type 2 capacity 150 cost 150 items 560 997 load 150
bin 20 type 2 capacity 150 cost 150 items 673 228 load 150
bin 21 type 2 capacity 150 cost 150 items 796 921 load 150
bin 22 type 2 capacity 150 cost 150 items 848 17 load 150
bin 23 type 2 capacity 150 cost 150 items 851 661 load 150
bin 24 type 2 capacity 150 cost 150 items 761 133 load 150
bin 25 type 2 capacity 150 cost 150 items 24 835 load 147
bin 26 type 2 capacity 150 cost 150 items 377 393 load 150
bin 27 type 2 capacity 150 cost 150 items 938 205 load 150
bin 28 type 2 capacity 150 cost 150 items 32 637 load 150
bin 29 type 2 capacity 150 cost 150 items 337 403 load 150
bin 30 type 2 capacity 150 cost 150 items 51 37 load 150
bin 31 type 2 capacity 150 cost 150 items 209 336 load 150
bin 32 type 2 capacity 150 cost 150 items 372 854 load 150
bin 33 type 2 capacity 150 cost 150 items 698 853 load 150
bin 34 type 0 capacity 100 cost 100 items 784 load 91
bin 35 type 2 capacity 150 cost 150 items 73 167 load 150
bin 36 type 2 capacity 150 cost 150 items 82 638 load 150
bin 37 type 2 capacity 150 cost 150 items 339 919 load 150
bin 38 type 2 capacity 150 cost 150 items 603 806 load 150
bin 39 type 0 capacity 100 cost 100 items 926 load 89
bin 40 type 2 capacity 150 cost 150 items 252 867 load 150
bin 41 type 2 capacity 150 cost 150 items 279 96 load 150
bin 42 type 2 capacity 150 cost 150 items 295 701 load 145
bin 43 type 2 capacity 150 cost 150 items 620 916 load 150
bin 44 type 2 capacity 150 cost 150 items 737 591 load 150
bin 45 type 2 capacity 150 cost 150 items 746 578 load 148
bin 46 type 2 capacity 150 cost 150 items 192 227 load 150
bin 47 type 2 capacity 150 cost 150 items 219 20 load 148
bin 48 type 2 capacity 150 cost 150 items 315 225 load 150
bin 49 type 2 capacity 150 cost 150 items 355 463 load 150
bin 50 type 2 capacity 150 cost 150 items 460 726 load 149
bin 51 type 2 capacity 150 cost 150 items 579 470 load 150
bin 52 type 2 capacity 150 cost 150 items 322 286 load 150
bin 53 type 0 capacity 100 cost 100 items 847 load 85
bin 54 type 2 capacity 150 cost 150 items 420 572 load 150
bin 55 type 2 capacity 150 cost 150 items 498 828 load 149
bin 56 type 2 capacity 150 cost 150 items 714 511 load 149
bin 57 type 2 capacity 150 cost 150 items 771 29 load 149
bin 58 type 2 capacity 150 cost 150 items 222 287 load 150
bin 59 type 2 capacity 150 cost 150 items 334 50 load 150
bin 60 type 2 capacity 150 cost 150 items 849 311 load 150
bin 61 type 0 capacity 100 cost 100 items 865 load 83
bin 62 type 2 capacity 150 cost 150 items 886 863 load 148
bin 63 type 0 capacity 100 cost 100 items 88 load 82
bin 64 type 2 capacity 150 cost 150 items 439 736 load 149
bin 65 type 2 capacity 150 cost 150 items 878 274 load 150
bin 66 type 2 capacity 150 cost 150 items 537 752 load 150
bin 67 type 2 capacity 150 cost 150 items 5 595 load 149
bin 68 type 2 capacity 150 cost 150 items 400 860 load 150
bin 69 type 2 capacity 150 cost 150 items 506 309 load 149
bin 70 type 2 capacity 150 cost 150 items 99 422 load 150
bin 71 type 2 capacity 150 cost 150 items 87 674 load 149
bin 72 type 2 capacity 150 cost 150 items 444 272 load 150
bin 73 type 2 capacity 150 cost 150 items 538 369 load 150
bin 74 type 2 capacity 150 cost 150 items 872 659 load 149
bin 75 type 2 capacity 150 cost 150 items 255 622 load 149
bin 76 type 2 capacity 150 cost 150 items 325 376 load 150
bin 77 type 2 capacity 150 cost 150 items 535 427 load 150
bin 78 type 2 capacity 150 cost 150 items 694 52 load 144
bin 79 type 2 capacity 150 cost 150 items 116 693 load 147
bin 80 type 2 capacity 150 cost 150 items 523 230 load 150
bin 81 type 2 capacity 150 cost 150 items 812 331 load 150
bin 82 type 2 capacity 150 cost 150 items 30 234 load 150
bin 83 type 2 capacity 150 cost 150 items 59 630 load 148
bin 84 type 2 capacity 150 cost 150 items 414 152 load 146
bin 85 type 2 capacity 150 cost 150 items 970 983 load 147
