instance_file ../instances/set_1/N_100/Correia_Random_1_3_6_5.txt
config set1_5types_linear
mode vanilla
run 1
seed 42
start_time 2026-04-26 12:57:45
iteration_limit 200
destroy_percent 20
status FEASIBLE
runtime 0.073756
objective 7310.000000
total_bin_cost 7310
total_excess 0
total_conflicts 0

solution
bin 0 type 1 capacity 80 cost 80 items 19 load 80
bin 1 type 1 capacity 80 cost 80 items 28 load 80
bin 2 type 2 capacity 100 cost 100 items 52 load 100
bin 3 type 4 capacity 150 cost 150 items 96 4 load 150
bin 4 type 4 capacity 150 cost 150 items 1 16 load 150
bin 5 type 2 capacity 100 cost 100 items 86 load 99
bin 6 type 4 capacity 150 cost 150 items 2 76 load 150
bin 7 type 4 capacity 150 cost 150 items 5 49 load 149
bin 8 type 4 capacity 150 cost 150 items 15 29 load 149
bin 9 type 4 capacity 150 cost 150 items 53 98 load 149
bin 10 type 4 capacity 150 cost 150 items 66 97 load 149
bin 11 type 4 capacity 150 cost 150 items 11 35 load 150
bin 12 type 4 capacity 150 cost 150 items 89 51 load 148
bin 13 type 4 capacity 150 cost 150 items 46 31 load 150
bin 14 type 4 capacity 150 cost 150 items 70 42 load 150
bin 15 type 4 capacity 150 cost 150 items 77 30 load 150
bin 16 type 4 capacity 150 cost 150 items 14 12 load 150
bin 17 type 4 capacity 150 cost 150 items 24 32 load 149
bin 18 type 4 capacity 150 cost 150 items 50 75 load 149
bin 19 type 4 capacity 150 cost 150 items 94 25 load 150
bin 20 type 4 capacity 150 cost 150 items 78 67 load 149
bin 21 type 4 capacity 150 cost 150 items 93 65 load 150
bin 22 type 4 capacity 150 cost 150 items 48 55 load 146
bin 23 type 4 capacity 150 cost 150 items 87 71 load 149
bin 24 type 3 capacity 120 cost 120 items 82 22 load 120
bin 25 type 4 capacity 150 cost 150 items 73 69 load 146
bin 26 type 3 capacity 120 cost 120 items 44 20 load 120
bin 27 type 4 capacity 150 cost 150 items 80 61 load 149
bin 28 type 4 capacity 150 cost 150 items 57 83 load 145
bin 29 type 4 capacity 150 cost 150 items 47 74 load 146
bin 30 type 4 capacity 150 cost 150 items 21 18 load 150
bin 31 type 4 capacity 150 cost 150 items 6 81 load 150
bin 32 type 3 capacity 120 cost 120 items 38 33 load 120
bin 33 type 4 capacity 150 cost 150 items 99 92 load 150
bin 34 type 3 capacity 120 cost 120 items 56 90 load 120
bin 35 type 4 capacity 150 cost 150 items 8 60 load 145
bin 36 type 4 capacity 150 cost 150 items 34 27 load 147
bin 37 type 4 capacity 150 cost 150 items 84 41 load 144
bin 38 type 4 capacity 150 cost 150 items 62 68 load 141
bin 39 type 4 capacity 150 cost 150 items 17 13 load 141
bin 40 type 3 capacity 120 cost 120 items 36 59 load 116
bin 41 type 4 capacity 150 cost 150 items 40 39 load 149
bin 42 type 4 capacity 150 cost 150 items 58 0 load 146
bin 43 type 3 capacity 120 cost 120 items 23 85 load 119
bin 44 type 1 capacity 80 cost 80 items 54 load 80
bin 45 type 3 capacity 120 cost 120 items 63 91 load 120
bin 46 type 4 capacity 150 cost 150 items 88 45 load 150
bin 47 type 4 capacity 150 cost 150 items 7 37 load 150
bin 48 type 4 capacity 150 cost 150 items 3 43 load 148
bin 49 type 4 capacity 150 cost 150 items 9 95 load 137
bin 50 type 4 capacity 150 cost 150 items 72 10 load 150
bin 51 type 2 capacity 100 cost 100 items 79 64 load 100
bin 52 type 1 capacity 80 cost 80 items 26 load 80
