instance_file ../instances/set_1/N_100/Correia_Random_1_3_5_10.txt
config set1_3types_linear
mode vanilla
run 5
seed 46
start_time 2026-04-26 12:57:27
iteration_limit 200
destroy_percent 20
status FEASIBLE
runtime 0.055869
objective 7460.000000
total_bin_cost 7460
total_excess 0
total_conflicts 0

solution
bin 0 type 0 capacity 100 cost 100 items 13 load 100
bin 1 type 0 capacity 100 cost 100 items 20 load 100
bin 2 type 0 capacity 100 cost 100 items 21 load 98
bin 3 type 0 capacity 100 cost 100 items 23 load 98
bin 4 type 0 capacity 100 cost 100 items 80 load 98
bin 5 type 2 capacity 150 cost 150 items 77 96 load 150
bin 6 type 2 capacity 150 cost 150 items 33 36 load 150
bin 7 type 0 capacity 100 cost 100 items 17 load 92
bin 8 type 1 capacity 120 cost 120 items 63 7 load 120
bin 9 type 2 capacity 150 cost 150 items 6 3 load 148
bin 10 type 2 capacity 150 cost 150 items 87 56 load 149
bin 11 type 2 capacity 150 cost 150 items 8 44 load 150
bin 12 type 2 capacity 150 cost 150 items 41 66 load 150
bin 13 type 2 capacity 150 cost 150 items 26 50 load 150
bin 14 type 2 capacity 150 cost 150 items 91 82 load 149
bin 15 type 2 capacity 150 cost 150 items 85 39 load 150
bin 16 type 2 capacity 150 cost 150 items 99 90 load 148
bin 17 type 2 capacity 150 cost 150 items 58 30 load 150
bin 18 type 2 capacity 150 cost 150 items 73 38 load 150
bin 19 type 2 capacity 150 cost 150 items 54 92 load 150
bin 20 type 1 capacity 120 cost 120 items 81 35 load 118
bin 21 type 2 capacity 150 cost 150 items 1 0 load 150
bin 22 type 2 capacity 150 cost 150 items 14 46 load 150
bin 23 type 2 capacity 150 cost 150 items 32 2 load 149
bin 24 type 2 capacity 150 cost 150 items 94 79 load 144
bin 25 type 2 capacity 150 cost 150 items 53 59 load 138
bin 26 type 1 capacity 120 cost 120 items 97 55 load 120
bin 27 type 1 capacity 120 cost 120 items 83 51 load 116
bin 28 type 2 capacity 150 cost 150 items 16 24 load 150
bin 29 type 2 capacity 150 cost 150 items 49 95 load 150
bin 30 type 2 capacity 150 cost 150 items 18 47 load 150
bin 31 type 1 capacity 120 cost 120 items 45 64 load 117
bin 32 type 0 capacity 100 cost 100 items 67 load 100
bin 33 type 1 capacity 120 cost 120 items 61 70 load 118
bin 34 type 2 capacity 150 cost 150 items 84 28 load 149
bin 35 type 2 capacity 150 cost 150 items 89 15 load 150
bin 36 type 2 capacity 150 cost 150 items 31 40 load 148
bin 37 type 2 capacity 150 cost 150 items 71 60 load 150
bin 38 type 2 capacity 150 cost 150 items 27 34 load 150
bin 39 type 2 capacity 150 cost 150 items 62 86 load 143
bin 40 type 2 capacity 150 cost 150 items 22 10 load 149
bin 41 type 1 capacity 120 cost 120 items 52 68 load 118
bin 42 type 2 capacity 150 cost 150 items 5 75 load 150
bin 43 type 2 capacity 150 cost 150 items 76 12 load 150
bin 44 type 2 capacity 150 cost 150 items 29 11 load 150
bin 45 type 0 capacity 100 cost 100 items 72 load 92
bin 46 type 2 capacity 150 cost 150 items 37 78 load 150
bin 47 type 2 capacity 150 cost 150 items 88 48 load 150
bin 48 type 2 capacity 150 cost 150 items 98 19 load 149
bin 49 type 2 capacity 150 cost 150 items 9 4 load 150
bin 50 type 2 capacity 150 cost 150 items 25 43 load 150
bin 51 type 2 capacity 150 cost 150 items 69 74 load 150
bin 52 type 1 capacity 120 cost 120 items 93 42 load 114
bin 53 type 2 capacity 150 cost 150 items 65 57 load 150
