instance_file ../instances/set_1/N_500/Correia_Random_3_3_5_1.txt
config set1_5types_linear
mode vanilla
run 1
seed 42
start_time 2026-04-30 07:56:21
iteration_limit 200
destroy_percent 20
status FEASIBLE
runtime 5.633857
objective 37200.000000
total_bin_cost 37200
total_excess 0
total_conflicts 0

solution
bin 0 type 2 capacity 100 cost 100 items 89 load 100
bin 1 type 2 capacity 100 cost 100 items 117 load 100
bin 2 type 2 capacity 100 cost 100 items 123 load 100
bin 3 type 2 capacity 100 cost 100 items 146 load 100
bin 4 type 4 capacity 150 cost 150 items 164 74 load 150
bin 5 type 4 capacity 150 cost 150 items 171 115 load 150
bin 6 type 4 capacity 150 cost 150 items 186 135 load 150
bin 7 type 4 capacity 150 cost 150 items 208 105 load 150
bin 8 type 4 capacity 150 cost 150 items 249 163 load 150
bin 9 type 4 capacity 150 cost 150 items 252 215 load 150
bin 10 type 4 capacity 150 cost 150 items 299 150 load 150
bin 11 type 4 capacity 150 cost 150 items 440 223 load 150
bin 12 type 4 capacity 150 cost 150 items 485 257 load 150
bin 13 type 4 capacity 150 cost 150 items 47 70 load 150
bin 14 type 4 capacity 150 cost 150 items 397 185 load 150
bin 15 type 4 capacity 150 cost 150 items 35 8 load 150
bin 16 type 4 capacity 150 cost 150 items 94 78 load 150
bin 17 type 4 capacity 150 cost 150 items 195 109 load 150
bin 18 type 4 capacity 150 cost 150 items 205 34 load 150
bin 19 type 4 capacity 150 cost 150 items 210 244 load 150
bin 20 type 4 capacity 150 cost 150 items 415 49 load 150
bin 21 type 4 capacity 150 cost 150 items 97 149 load 150
bin 22 type 4 capacity 150 cost 150 items 499 176 load 150
bin 23 type 4 capacity 150 cost 150 items 48 57 load 150
bin 24 type 4 capacity 150 cost 150 items 63 391 load 150
bin 25 type 4 capacity 150 cost 150 items 133 7 load 150
bin 26 type 4 capacity 150 cost 150 items 165 111 load 150
bin 27 type 4 capacity 150 cost 150 items 221 121 load 150
bin 28 type 4 capacity 150 cost 150 items 327 141 load 150
bin 29 type 4 capacity 150 cost 150 items 352 283 load 150
bin 30 type 4 capacity 150 cost 150 items 453 348 load 150
bin 31 type 4 capacity 150 cost 150 items 21 27 load 150
bin 32 type 4 capacity 150 cost 150 items 124 36 load 150
bin 33 type 4 capacity 150 cost 150 items 183 259 load 150
bin 34 type 4 capacity 150 cost 150 items 390 166 load 149
bin 35 type 4 capacity 150 cost 150 items 493 380 load 150
bin 36 type 4 capacity 150 cost 150 items 256 81 load 150
bin 37 type 4 capacity 150 cost 150 items 79 92 load 150
bin 38 type 4 capacity 150 cost 150 items 101 4 load 150
bin 39 type 4 capacity 150 cost 150 items 153 24 load 150
bin 40 type 4 capacity 150 cost 150 items 262 54 load 150
bin 41 type 4 capacity 150 cost 150 items 384 335 load 150
bin 42 type 4 capacity 150 cost 150 items 443 353 load 150
bin 43 type 4 capacity 150 cost 150 items 449 394 load 150
bin 44 type 4 capacity 150 cost 150 items 13 2 load 150
bin 45 type 4 capacity 150 cost 150 items 19 65 load 150
bin 46 type 4 capacity 150 cost 150 items 20 119 load 150
bin 47 type 4 capacity 150 cost 150 items 91 148 load 150
bin 48 type 4 capacity 150 cost 150 items 305 232 load 150
bin 49 type 4 capacity 150 cost 150 items 307 340 load 150
bin 50 type 4 capacity 150 cost 150 items 351 290 load 147
bin 51 type 4 capacity 150 cost 150 items 356 207 load 147
