instance_file ../instances/set_1/N_1000/Correia_Random_4_3_10_8.txt
config set1_3types_linear
algorithm AILS
run 10
seed 51
start_time 2026-05-02 12:56:51
kw 300
kc 250
max_iterations 500
max_no_improve 40
acceptance RW
improvement BI
builder IFFD
use_ucb false
c 0.5718
use_qrvnd false
alpha 0.1495
gamma 0.7455
epsilon 0.0377
exact_cover true
time_limit 600
status FEASIBLE
runtime 27.301168
objective 76500.000000
total_bin_cost 76500
total_excess 0
total_conflicts 0

solution
bin 0 type 0 capacity 100 cost 100 items 65 load 100
bin 1 type 0 capacity 100 cost 100 items 630 load 100
bin 2 type 0 capacity 100 cost 100 items 223 load 100
bin 3 type 0 capacity 100 cost 100 items 680 load 100
bin 4 type 0 capacity 100 cost 100 items 46 load 100
bin 5 type 0 capacity 100 cost 100 items 725 load 100
bin 6 type 0 capacity 100 cost 100 items 643 load 100
bin 7 type 0 capacity 100 cost 100 items 443 load 99
bin 8 type 0 capacity 100 cost 100 items 2 load 99
bin 9 type 0 capacity 100 cost 100 items 333 load 99
bin 10 type 0 capacity 100 cost 100 items 268 load 99
bin 11 type 0 capacity 100 cost 100 items 310 load 99
bin 12 type 0 capacity 100 cost 100 items 603 load 99
bin 13 type 0 capacity 100 cost 100 items 302 load 99
bin 14 type 0 capacity 100 cost 100 items 876 load 99
bin 15 type 0 capacity 100 cost 100 items 397 load 97
bin 16 type 0 capacity 100 cost 100 items 491 load 97
bin 17 type 2 capacity 150 cost 150 items 772 873 load 150
bin 18 type 2 capacity 150 cost 150 items 163 204 load 150
bin 19 type 2 capacity 150 cost 150 items 122 229 load 150
bin 20 type 2 capacity 150 cost 150 items 228 320 load 149
bin 21 type 0 capacity 100 cost 100 items 182 load 99
bin 22 type 2 capacity 150 cost 150 items 802 191 load 150
bin 23 type 2 capacity 150 cost 150 items 203 462 load 150
bin 24 type 0 capacity 100 cost 100 items 188 load 98
bin 25 type 2 capacity 150 cost 150 items 656 613 load 150
bin 26 type 2 capacity 150 cost 150 items 426 43 load 150
bin 27 type 2 capacity 150 cost 150 items 391 617 load 149
bin 28 type 2 capacity 150 cost 150 items 795 328 load 150
bin 29 type 2 capacity 150 cost 150 items 957 272 load 150
bin 30 type 2 capacity 150 cost 150 items 482 131 load 150
bin 31 type 2 capacity 150 cost 150 items 277 599 load 148
bin 32 type 2 capacity 150 cost 150 items 416 472 load 150
bin 33 type 2 capacity 150 cost 150 items 699 557 load 148
bin 34 type 2 capacity 150 cost 150 items 854 527 load 148
bin 35 type 2 capacity 150 cost 150 items 634 982 load 149
bin 36 type 2 capacity 150 cost 150 items 963 486 load 149
bin 37 type 2 capacity 150 cost 150 items 896 331 load 150
bin 38 type 2 capacity 150 cost 150 items 415 985 load 149
bin 39 type 2 capacity 150 cost 150 items 936 198 load 148
bin 40 type 2 capacity 150 cost 150 items 147 875 load 146
bin 41 type 2 capacity 150 cost 150 items 796 32 load 143
bin 42 type 2 capacity 150 cost 150 items 684 16 load 150
bin 43 type 2 capacity 150 cost 150 items 529 26 load 150
bin 44 type 2 capacity 150 cost 150 items 42 408 load 148
bin 45 type 2 capacity 150 cost 150 items 39 47 load 149
bin 46 type 2 capacity 150 cost 150 items 902 241 load 149
bin 47 type 2 capacity 150 cost 150 items 412 17 load 150
bin 48 type 2 capacity 150 cost 150 items 284 25 load 146
bin 49 type 2 capacity 150 cost 150 items 838 884 load 150
bin 50 type 2 capacity 150 cost 150 items 832 762 load 150
bin 51 type 2 capacity 150 cost 150 items 457 393 load 150
bin 52 type 2 capacity 150 cost 150 items 97 761 load 148
bin 53 type 2 capacity 150 cost 150 items 594 544 load 150
bin 54 type 2 capacity 150 cost 150 items 490 837 load 146
bin 55 type 0 capacity 100 cost 100 items 731 load 97
bin 56 type 2 capacity 150 cost 150 items 14 616 load 150
bin 57 type 2 capacity 150 cost 150 items 997 586 load 150
bin 58 type 2 capacity 150 cost 150 items 400 289 load 148
bin 59 type 2 capacity 150 cost 150 items 387 15 load 150
bin 60 type 2 capacity 150 cost 150 items 760 573 load 150
bin 61 type 2 capacity 150 cost 150 items 614 450 load 148
bin 62 type 2 capacity 150 cost 150 items 905 615 load 150
bin 63 type 2 capacity 150 cost 150 items 652 811 load 150
bin 64 type 2 capacity 150 cost 150 items 63 882 load 150
bin 65 type 2 capacity 150 cost 150 items 863 822 load 147
bin 66 type 2 capacity 150 cost 150 items 8 912 load 150
